assay_chembl_id,document_chembl_id,molecule_chembl_id,relation,standard_relation,standard_type,standard_units,standard_value,type,units,value
CHEMBL865666,CHEMBL1146956,CHEMBL381106,=,=,Stability,%,41.0,Stability,%,41.0
CHEMBL868363,CHEMBL1138981,CHEMBL206209,,,Stability,%,,Stability,,
CHEMBL862880,CHEMBL1138065,CHEMBL212526,=,=,Stability,min,62.0,Stability,min,62.0
CHEMBL862880,CHEMBL1138065,CHEMBL378763,>,>,Stability,min,120.0,Stability,min,120.0
CHEMBL862880,CHEMBL1138065,CHEMBL378762,>,>,Stability,min,120.0,Stability,min,120.0
CHEMBL870291,CHEMBL1138064,CHEMBL214268,>,>,T1/2,hr,2.0,T1/2,min,120.0
CHEMBL870290,CHEMBL1138064,CHEMBL214268,<,<,CL,mL.min-1.kg-1,5.3,CL,ml/min.kg,5.3
CHEMBL870291,CHEMBL1138064,CHEMBL379302,>,>,T1/2,hr,2.0,T1/2,min,120.0
CHEMBL870290,CHEMBL1138064,CHEMBL379302,<,<,CL,mL.min-1.kg-1,5.3,CL,ml/min.kg,5.3
CHEMBL870291,CHEMBL1138064,CHEMBL378471,>,>,T1/2,hr,2.0,T1/2,min,120.0
CHEMBL870290,CHEMBL1138064,CHEMBL378471,<,<,CL,mL.min-1.kg-1,5.3,CL,ml/min.kg,5.3
CHEMBL870291,CHEMBL1138064,CHEMBL177611,>,>,T1/2,hr,2.0,T1/2,min,120.0
CHEMBL870290,CHEMBL1138064,CHEMBL177611,<,<,CL,mL.min-1.kg-1,5.3,CL,ml/min.kg,5.3
CHEMBL870288,CHEMBL1138064,CHEMBL177611,,,Stability,%,,Stability,,
CHEMBL871105,CHEMBL1138891,CHEMBL379297,=,=,Stability,%,14.0,Stability,%,14.0
CHEMBL867331,CHEMBL1138076,CHEMBL378419,=,=,Stability,%,75.0,Stability,%,75.0
CHEMBL867331,CHEMBL1138076,CHEMBL437124,=,=,Stability,%,82.0,Stability,%,82.0
CHEMBL867331,CHEMBL1138076,CHEMBL386630,=,=,Stability,%,9.0,Stability,%,9.0
CHEMBL867331,CHEMBL1138076,CHEMBL27,=,=,Stability,%,34.0,Stability,%,34.0
CHEMBL867331,CHEMBL1138076,CHEMBL1464,=,=,Stability,%,105.0,Stability,%,105.0
CHEMBL911552,CHEMBL1149342,CHEMBL215701,=,=,Activity,%,25.0,Activity,%,25.0
CHEMBL911552,CHEMBL1149342,CHEMBL212911,=,=,Activity,%,69.0,Activity,%,69.0
CHEMBL864267,CHEMBL1149349,CHEMBL213221,=,=,CL,mL.min-1.g-1,0.6,CL,ml/min/g,0.6
CHEMBL908625,CHEMBL1149492,CHEMBL386925,<,<,CL,mL.min-1.g-1,1.5,CL,ml/min/g,1.5
CHEMBL908625,CHEMBL1149492,CHEMBL384489,<,<,CL,mL.min-1.g-1,1.5,CL,ml/min/g,1.5
CHEMBL910270,CHEMBL1148673,CHEMBL2371928,=,=,Stability,%,80.0,Stability,%,80.0
CHEMBL910270,CHEMBL1148673,CHEMBL262181,=,=,Stability,%,65.0,Stability,%,65.0
CHEMBL910270,CHEMBL1148673,CHEMBL437988,=,=,Stability,%,62.0,Stability,%,62.0
CHEMBL910270,CHEMBL1148673,CHEMBL262178,=,=,Stability,%,49.0,Stability,%,49.0
CHEMBL910270,CHEMBL1148673,CHEMBL262177,=,=,Stability,%,1.0,Stability,%,1.0
CHEMBL910270,CHEMBL1148673,CHEMBL409045,=,=,Stability,%,37.0,Stability,%,37.0
CHEMBL910270,CHEMBL1148673,CHEMBL376905,=,=,Stability,%,34.0,Stability,%,34.0
CHEMBL910270,CHEMBL1148673,CHEMBL374120,,,Stability,%,,Stability,,
CHEMBL910270,CHEMBL1148673,CHEMBL373600,,,Stability,%,,Stability,,
CHEMBL910270,CHEMBL1148673,CHEMBL409977,,,Stability,%,,Stability,,
CHEMBL910271,CHEMBL1148673,CHEMBL2371928,=,=,Stability,%,100.0,Stability,%,100.0
CHEMBL910271,CHEMBL1148673,CHEMBL41547,=,=,Stability,%,100.0,Stability,%,100.0
CHEMBL910270,CHEMBL1148673,CHEMBL41547,=,=,Stability,%,10.0,Stability,%,10.0
CHEMBL913331,CHEMBL1138208,CHEMBL219480,=,=,Activity,pmol/mg,1700.0,Activity,pmol/mg,1700.0
CHEMBL913331,CHEMBL1138208,CHEMBL220360,=,=,Activity,pmol/mg,27.0,Activity,pmol/mg,27.0
CHEMBL913331,CHEMBL1138208,CHEMBL373626,=,=,Activity,pmol/mg,88.0,Activity,pmol/mg,88.0
CHEMBL913331,CHEMBL1138208,CHEMBL387027,=,=,Activity,pmol/mg,300.0,Activity,pmol/mg,300.0
CHEMBL913331,CHEMBL1138208,CHEMBL374791,=,=,Activity,pmol/mg,910.0,Activity,pmol/mg,910.0
CHEMBL913331,CHEMBL1138208,CHEMBL217862,=,=,Activity,pmol/mg,3900.0,Activity,pmol/mg,3900.0
CHEMBL666245,CHEMBL1123360,CHEMBL290650,=,=,Inhibition,%,25.0,Inhibition,%,25.0
CHEMBL666246,CHEMBL1123360,CHEMBL290650,=,=,Inhibition,%,86.0,Inhibition,%,86.0
CHEMBL666244,CHEMBL1123360,CHEMBL290650,=,=,Inhibition,%,50.0,Inhibition,%,50.0
CHEMBL666242,CHEMBL1123360,CHEMBL290650,=,=,Inhibition,%,80.0,Inhibition,%,80.0
CHEMBL666247,CHEMBL1123360,CHEMBL290591,=,=,Inhibition,%,45.0,Inhibition,%,45.0
CHEMBL666248,CHEMBL1123360,CHEMBL290591,=,=,Inhibition,%,89.0,Inhibition,%,89.0
CHEMBL666243,CHEMBL1123360,CHEMBL290591,=,=,Inhibition,%,98.0,Inhibition,%,98.0
CHEMBL666242,CHEMBL1123360,CHEMBL290591,=,=,Inhibition,%,82.0,Inhibition,%,82.0
CHEMBL666245,CHEMBL1123360,CHEMBL418249,=,=,Inhibition,%,32.0,Inhibition,%,32.0
CHEMBL666246,CHEMBL1123360,CHEMBL418249,=,=,Inhibition,%,89.0,Inhibition,%,89.0
CHEMBL666244,CHEMBL1123360,CHEMBL418249,=,=,Inhibition,%,55.0,Inhibition,%,55.0
CHEMBL666242,CHEMBL1123360,CHEMBL418249,=,=,Inhibition,%,73.0,Inhibition,%,73.0
CHEMBL666245,CHEMBL1123360,CHEMBL41794,=,=,Inhibition,%,27.0,Inhibition,%,27.0
CHEMBL666246,CHEMBL1123360,CHEMBL41794,=,=,Inhibition,%,86.0,Inhibition,%,86.0
CHEMBL666244,CHEMBL1123360,CHEMBL41794,=,=,Inhibition,%,59.0,Inhibition,%,59.0
CHEMBL666242,CHEMBL1123360,CHEMBL41794,=,=,Inhibition,%,82.0,Inhibition,%,82.0
CHEMBL618366,CHEMBL1130688,CHEMBL1160902,,,T1/2,hr,,T1/2,min,
CHEMBL637656,CHEMBL1145069,CHEMBL123503,=,=,MF,%,62.0,MF,%,62.0
CHEMBL666013,CHEMBL1136138,CHEMBL3706623,=,=,IC50,nM,440.0,IC50,uM,0.44
CHEMBL663537,CHEMBL1136138,CHEMBL3706623,=,=,IC50,nM,6400.0,IC50,uM,6.4
CHEMBL660395,CHEMBL1136138,CHEMBL3706623,>,>,IC50,nM,30000.0,IC50,uM,30.0
CHEMBL618366,CHEMBL1130688,CHEMBL1160903,,,T1/2,hr,,T1/2,min,
CHEMBL637656,CHEMBL1145069,CHEMBL339137,=,=,MF,%,63.0,MF,%,63.0
CHEMBL637656,CHEMBL1145069,CHEMBL127559,=,=,MF,%,91.0,MF,%,91.0
CHEMBL666013,CHEMBL1136138,CHEMBL5483011,=,=,IC50,nM,150.0,IC50,uM,0.15
CHEMBL663537,CHEMBL1136138,CHEMBL5483011,>,>,IC50,nM,30000.0,IC50,uM,30.0
CHEMBL660395,CHEMBL1136138,CHEMBL5483011,>,>,IC50,nM,30000.0,IC50,uM,30.0
CHEMBL618366,CHEMBL1130688,CHEMBL1160916,,,T1/2,hr,,T1/2,min,
CHEMBL873495,CHEMBL1130688,CHEMBL1160905,=,=,T1/2,hr,0.8333,T1/2,min,50.0
CHEMBL666013,CHEMBL1136138,CHEMBL3706619,=,=,IC50,nM,5200.0,IC50,uM,5.2
CHEMBL663537,CHEMBL1136138,CHEMBL3706619,=,=,IC50,nM,29600.0,IC50,uM,29.6
CHEMBL660395,CHEMBL1136138,CHEMBL3706619,>,>,IC50,nM,30000.0,IC50,uM,30.0
CHEMBL618366,CHEMBL1130688,CHEMBL408283,,,T1/2,hr,,T1/2,hr,
CHEMBL618366,CHEMBL1130688,CHEMBL1160911,,,T1/2,hr,,T1/2,min,
CHEMBL666013,CHEMBL1136138,CHEMBL3706620,=,=,IC50,nM,10.0,IC50,uM,0.01
CHEMBL663537,CHEMBL1136138,CHEMBL3706620,=,=,IC50,nM,360.0,IC50,uM,0.36
CHEMBL660395,CHEMBL1136138,CHEMBL3706620,=,=,IC50,nM,410.0,IC50,uM,0.41
CHEMBL618366,CHEMBL1130688,CHEMBL263694,,,T1/2,hr,,T1/2,min,
CHEMBL618366,CHEMBL1130688,CHEMBL1160910,,,T1/2,hr,,T1/2,min,
CHEMBL618366,CHEMBL1130688,CHEMBL1160914,,,T1/2,hr,,T1/2,min,
CHEMBL637656,CHEMBL1145069,CHEMBL126380,=,=,MF,%,100.0,MF,%,100.0
CHEMBL873495,CHEMBL1130688,CHEMBL1160915,=,=,T1/2,hr,4.5,T1/2,hr,4.5
CHEMBL637656,CHEMBL1145069,CHEMBL340455,=,=,MF,%,61.0,MF,%,61.0
CHEMBL666013,CHEMBL1136138,CHEMBL114756,=,=,IC50,nM,320.0,IC50,uM,0.32
CHEMBL663537,CHEMBL1136138,CHEMBL114756,=,=,IC50,nM,530.0,IC50,uM,0.53
CHEMBL660395,CHEMBL1136138,CHEMBL114756,=,=,IC50,nM,5500.0,IC50,uM,5.5
CHEMBL641328,CHEMBL1145075,CHEMBL129542,>,>,T1/2,hr,24.0,T1/2,hr,24.0
CHEMBL630905,CHEMBL1122734,CHEMBL3707140,=,=,Serum stability,,0.0,Serum stability,,0.0
CHEMBL630900,CHEMBL1122734,CHEMBL3707140,=,=,Serum stability,,3.0,Serum stability,,3.0
CHEMBL630901,CHEMBL1122734,CHEMBL3707140,=,=,Serum stability,,7.0,Serum stability,,7.0
CHEMBL630903,CHEMBL1122734,CHEMBL3707140,=,=,Serum stability,,15.0,Serum stability,,15.0
CHEMBL630902,CHEMBL1122734,CHEMBL3707140,=,=,Serum stability,,16.0,Serum stability,,16.0
CHEMBL630904,CHEMBL1122734,CHEMBL3707140,=,=,Serum stability,,25.0,Serum stability,,25.0
CHEMBL639877,CHEMBL1134348,CHEMBL155652,=,=,Stability,%,0.0,Stability,%,0.0
CHEMBL639878,CHEMBL1134348,CHEMBL155652,=,=,Stability,%,0.0,Stability,%,0.0
CHEMBL639877,CHEMBL1134348,CHEMBL433899,=,=,Stability,%,100.0,Stability,%,100.0
CHEMBL639878,CHEMBL1134348,CHEMBL433899,=,=,Stability,%,100.0,Stability,%,100.0
CHEMBL639877,CHEMBL1134348,CHEMBL352227,=,=,Stability,%,20.0,Stability,%,20.0
CHEMBL639878,CHEMBL1134348,CHEMBL352227,=,=,Stability,%,0.0,Stability,%,0.0
CHEMBL639877,CHEMBL1134348,CHEMBL414449,=,=,Stability,%,19.0,Stability,%,19.0
CHEMBL639878,CHEMBL1134348,CHEMBL414449,=,=,Stability,%,0.0,Stability,%,0.0
CHEMBL639877,CHEMBL1134348,CHEMBL156854,=,=,Stability,%,100.0,Stability,%,100.0
CHEMBL639878,CHEMBL1134348,CHEMBL156854,=,=,Stability,%,99.0,Stability,%,99.0
CHEMBL639877,CHEMBL1134348,CHEMBL158091,=,=,Stability,%,45.0,Stability,%,45.0
CHEMBL639878,CHEMBL1134348,CHEMBL158091,=,=,Stability,%,15.0,Stability,%,15.0
CHEMBL639877,CHEMBL1134348,CHEMBL156392,=,=,Stability,%,17.0,Stability,%,17.0
CHEMBL639878,CHEMBL1134348,CHEMBL156392,=,=,Stability,%,8.0,Stability,%,8.0
CHEMBL639877,CHEMBL1134348,CHEMBL157940,=,=,Stability,%,28.0,Stability,%,28.0
CHEMBL639878,CHEMBL1134348,CHEMBL157940,=,=,Stability,%,0.0,Stability,%,0.0
CHEMBL639877,CHEMBL1134348,CHEMBL157567,=,=,Stability,%,56.0,Stability,%,56.0
CHEMBL639878,CHEMBL1134348,CHEMBL157567,=,=,Stability,%,0.0,Stability,%,0.0
CHEMBL639877,CHEMBL1134348,CHEMBL157567,=,=,Stability,%,28.0,Stability,%,28.0
CHEMBL639878,CHEMBL1134348,CHEMBL157567,=,=,Stability,%,19.0,Stability,%,19.0
CHEMBL639877,CHEMBL1134348,CHEMBL345697,=,=,Stability,%,0.0,Stability,%,0.0
CHEMBL639878,CHEMBL1134348,CHEMBL345697,=,=,Stability,%,0.0,Stability,%,0.0
CHEMBL639877,CHEMBL1134348,CHEMBL156392,=,=,Stability,%,53.0,Stability,%,53.0
CHEMBL639878,CHEMBL1134348,CHEMBL156392,=,=,Stability,%,13.0,Stability,%,13.0
CHEMBL639877,CHEMBL1134348,CHEMBL436612,=,=,Stability,%,0.0,Stability,%,0.0
CHEMBL639878,CHEMBL1134348,CHEMBL436612,=,=,Stability,%,0.0,Stability,%,0.0
CHEMBL639877,CHEMBL1134348,CHEMBL351109,=,=,Stability,%,24.0,Stability,%,24.0
CHEMBL639878,CHEMBL1134348,CHEMBL351109,=,=,Stability,%,0.0,Stability,%,0.0
CHEMBL639877,CHEMBL1134348,CHEMBL347898,=,=,Stability,%,24.0,Stability,%,24.0
CHEMBL639878,CHEMBL1134348,CHEMBL347898,=,=,Stability,%,0.0,Stability,%,0.0
CHEMBL639877,CHEMBL1134348,CHEMBL156854,=,=,Stability,%,100.0,Stability,%,100.0
CHEMBL639878,CHEMBL1134348,CHEMBL156854,=,=,Stability,%,100.0,Stability,%,100.0
CHEMBL639877,CHEMBL1134348,CHEMBL449650,=,=,Stability,%,19.0,Stability,%,19.0
CHEMBL639878,CHEMBL1134348,CHEMBL449650,=,=,Stability,%,7.0,Stability,%,7.0
CHEMBL618381,CHEMBL1130503,CHEMBL148,=,=,T1/2,hr,1.667,T1/2,min,100.0
CHEMBL618381,CHEMBL1130503,CHEMBL65448,=,=,T1/2,hr,0.1667,T1/2,min,10.0
CHEMBL618353,CHEMBL1130503,CHEMBL304904,=,=,T1/2,hr,0.2,T1/2,min,12.0
CHEMBL618381,CHEMBL1130503,CHEMBL64953,=,=,T1/2,hr,6.433,T1/2,min,386.0
CHEMBL618382,CHEMBL1130503,CHEMBL293615,,,T1/2,hr,,T1/2,min,
CHEMBL618381,CHEMBL1130503,CHEMBL304904,<,<,T1/2,hr,0.1167,T1/2,min,7.0
CHEMBL666017,CHEMBL1136139,CHEMBL3706622,=,=,IC50,nM,40.0,IC50,uM,0.04
CHEMBL663540,CHEMBL1136139,CHEMBL3706622,=,=,IC50,nM,4170.0,IC50,uM,4.17
CHEMBL660396,CHEMBL1136139,CHEMBL3706622,=,=,IC50,nM,21000.0,IC50,uM,21.0
CHEMBL666017,CHEMBL1136139,CHEMBL3706615,=,=,IC50,nM,40.0,IC50,uM,0.04
CHEMBL663540,CHEMBL1136139,CHEMBL3706615,=,=,IC50,nM,8700.0,IC50,uM,8.7
CHEMBL660396,CHEMBL1136139,CHEMBL3706615,=,=,IC50,nM,30000.0,IC50,uM,30.0
CHEMBL666017,CHEMBL1136139,CHEMBL5483011,=,=,IC50,nM,150.0,IC50,uM,0.15
CHEMBL663540,CHEMBL1136139,CHEMBL5483011,>,>,IC50,nM,30000.0,IC50,uM,30.0
CHEMBL660396,CHEMBL1136139,CHEMBL5483011,>,>,IC50,nM,30000.0,IC50,uM,30.0
CHEMBL666017,CHEMBL1136139,CHEMBL3706621,=,=,IC50,nM,5000.0,IC50,uM,5.0
CHEMBL663540,CHEMBL1136139,CHEMBL3706621,=,=,IC50,nM,22200.0,IC50,uM,22.2
CHEMBL660396,CHEMBL1136139,CHEMBL3706621,=,=,IC50,nM,28000.0,IC50,uM,28.0
CHEMBL666017,CHEMBL1136139,CHEMBL3706613,=,=,IC50,nM,110.0,IC50,uM,0.11
CHEMBL663540,CHEMBL1136139,CHEMBL3706613,=,=,IC50,nM,10500.0,IC50,uM,10.5
CHEMBL660396,CHEMBL1136139,CHEMBL3706613,=,=,IC50,nM,33000.0,IC50,uM,33.0
CHEMBL858551,CHEMBL1133171,CHEMBL302366,<,<,T1/2,,1.0,T1/2,,1.0
CHEMBL820252,CHEMBL1133171,CHEMBL302366,>,>,T1/2,,480.0,T1/2,,480.0
CHEMBL858551,CHEMBL1133171,CHEMBL302366,<,<,T1/2,,1.0,T1/2,,1.0
CHEMBL820252,CHEMBL1133171,CHEMBL302366,>,>,T1/2,,480.0,T1/2,,480.0
CHEMBL858551,CHEMBL1133171,CHEMBL1200500,>,>,T1/2,,120.0,T1/2,,120.0
CHEMBL820252,CHEMBL1133171,CHEMBL1200500,=,=,T1/2,,10.0,T1/2,,10.0
CHEMBL618379,CHEMBL1133171,CHEMBL66720,=,=,T1/2,,24.0,T1/2,,24.0
CHEMBL820252,CHEMBL1133171,CHEMBL66720,=,=,T1/2,,6.0,T1/2,,6.0
CHEMBL619100,CHEMBL1130689,CHEMBL384278,,,T1/2,hr,,T1/2,hr,
CHEMBL619100,CHEMBL1130689,CHEMBL405595,,,T1/2,hr,,T1/2,hr,
CHEMBL622802,CHEMBL1136108,CHEMBL311395,>,>,T1/2,hr,0.8333,T1/2,min,50.0
CHEMBL619099,CHEMBL1130689,CHEMBL3706698,=,=,T1/2,hr,149.0,T1/2,hr,149.0
CHEMBL619100,CHEMBL1130689,CHEMBL263694,,,T1/2,hr,,T1/2,hr,
CHEMBL630017,CHEMBL1136799,CHEMBL344166,>,>,T1/2,hr,24.0,T1/2,hr,24.0
CHEMBL630017,CHEMBL1136799,CHEMBL342631,>,>,T1/2,hr,24.0,T1/2,hr,24.0
CHEMBL630017,CHEMBL1136799,CHEMBL141639,=,=,T1/2,hr,1.5,T1/2,hr,1.5
CHEMBL630017,CHEMBL1136799,CHEMBL138431,>,>,T1/2,hr,24.0,T1/2,hr,24.0
CHEMBL630017,CHEMBL1136799,CHEMBL344424,=,=,T1/2,hr,9.0,T1/2,hr,9.0
CHEMBL630017,CHEMBL1136799,CHEMBL341583,=,=,T1/2,hr,8.0,T1/2,hr,8.0
CHEMBL630017,CHEMBL1136799,CHEMBL343154,=,=,T1/2,hr,40.0,T1/2,hr,40.0
CHEMBL630017,CHEMBL1136799,CHEMBL336909,=,=,T1/2,hr,16.0,T1/2,hr,16.0
CHEMBL630017,CHEMBL1136799,CHEMBL342871,=,=,T1/2,hr,9.0,T1/2,hr,9.0
CHEMBL630017,CHEMBL1136799,CHEMBL139154,>,>,T1/2,hr,,T1/2,hr,
CHEMBL630017,CHEMBL1136799,CHEMBL344039,=,=,T1/2,hr,0.5,T1/2,hr,0.5
CHEMBL630017,CHEMBL1136799,CHEMBL134973,=,=,T1/2,hr,11.0,T1/2,hr,11.0
CHEMBL630017,CHEMBL1136799,CHEMBL343116,=,=,T1/2,hr,24.0,T1/2,hr,24.0
CHEMBL630017,CHEMBL1136799,CHEMBL139571,=,=,T1/2,hr,6.0,T1/2,hr,6.0
CHEMBL630017,CHEMBL1136799,CHEMBL344656,>,>,T1/2,hr,24.0,T1/2,hr,24.0
CHEMBL630017,CHEMBL1136799,CHEMBL138141,>,>,T1/2,hr,24.0,T1/2,hr,24.0
CHEMBL618377,CHEMBL1148467,CHEMBL172793,=,=,T1/2,hr,1.267,T1/2,min,76.0
CHEMBL618377,CHEMBL1148467,CHEMBL177395,=,=,T1/2,hr,0.8833,T1/2,min,53.0
CHEMBL618377,CHEMBL1148467,CHEMBL177755,=,=,T1/2,hr,2.467,T1/2,min,148.0
CHEMBL618377,CHEMBL1148467,CHEMBL355586,=,=,T1/2,hr,1.85,T1/2,min,111.0
CHEMBL618377,CHEMBL1148467,CHEMBL360230,=,=,T1/2,hr,0.85,T1/2,min,51.0
CHEMBL618377,CHEMBL1148467,CHEMBL177454,=,=,T1/2,hr,1.217,T1/2,min,73.0
CHEMBL618377,CHEMBL1148467,CHEMBL440375,=,=,T1/2,hr,0.95,T1/2,min,57.0
CHEMBL618377,CHEMBL1148467,CHEMBL175589,=,=,T1/2,hr,1.267,T1/2,min,76.0
CHEMBL618377,CHEMBL1148467,CHEMBL174639,>,>,T1/2,hr,8.333,T1/2,min,500.0
CHEMBL637885,CHEMBL1129039,CHEMBL3038099,>,>,T1/2,hr,6.0,T1/2,hr,6.0
CHEMBL637885,CHEMBL1129039,CHEMBL406291,=,=,T1/2,hr,0.45,T1/2,hr,0.45
CHEMBL642313,CHEMBL1144934,CHEMBL331771,=,=,Recovery,%,92.0,Recovery,%,92.0
CHEMBL642313,CHEMBL1144934,CHEMBL331742,=,=,Recovery,%,86.0,Recovery,%,86.0
CHEMBL642313,CHEMBL1144934,CHEMBL119877,=,=,Recovery,%,38.0,Recovery,%,38.0
CHEMBL637885,CHEMBL1129039,CHEMBL3038100,>,>,T1/2,hr,6.0,T1/2,hr,6.0
CHEMBL642313,CHEMBL1144934,CHEMBL121379,=,=,Recovery,%,38.0,Recovery,%,38.0
CHEMBL642313,CHEMBL1144934,CHEMBL330949,=,=,Recovery,%,97.0,Recovery,%,97.0
CHEMBL642313,CHEMBL1144934,CHEMBL120187,=,=,Recovery,%,86.0,Recovery,%,86.0
CHEMBL642313,CHEMBL1144934,CHEMBL420540,=,=,Recovery,%,89.0,Recovery,%,89.0
CHEMBL642313,CHEMBL1144934,CHEMBL420540,=,=,Recovery,%,95.0,Recovery,%,95.0
CHEMBL637885,CHEMBL1129039,CHEMBL2028850,>,>,T1/2,hr,6.0,T1/2,hr,6.0
CHEMBL637886,CHEMBL1129039,CHEMBL2372275,,,T1/2,hr,,T1/2,hr,
CHEMBL666018,CHEMBL1149232,CHEMBL324777,=,=,IC50,nM,30000.0,IC50,uM,30.0
CHEMBL666016,CHEMBL1149232,CHEMBL36020,=,=,IC50,nM,10000.0,IC50,uM,10.0
CHEMBL663951,CHEMBL1136245,CHEMBL444533,=,=,IC50,nM,430.0,IC50,uM,0.43
CHEMBL665263,CHEMBL1136245,CHEMBL444533,=,=,IC50,nM,15600.0,IC50,uM,15.6
CHEMBL660399,CHEMBL1136245,CHEMBL444533,=,=,IC50,nM,83900.0,IC50,uM,83.9
CHEMBL663951,CHEMBL1136245,CHEMBL326796,=,=,IC50,nM,1500.0,IC50,uM,1.5
CHEMBL665263,CHEMBL1136245,CHEMBL326796,=,=,IC50,nM,14900.0,IC50,uM,14.9
CHEMBL663951,CHEMBL1136245,CHEMBL114756,=,=,IC50,nM,320.0,IC50,uM,0.32
CHEMBL665263,CHEMBL1136245,CHEMBL114756,=,=,IC50,nM,530.0,IC50,uM,0.53
CHEMBL660399,CHEMBL1136245,CHEMBL114756,=,=,IC50,nM,5500.0,IC50,uM,5.5
CHEMBL663951,CHEMBL1136245,CHEMBL326849,=,=,IC50,nM,470.0,IC50,uM,0.47
CHEMBL665263,CHEMBL1136245,CHEMBL326849,=,=,IC50,nM,3200.0,IC50,uM,3.2
CHEMBL660399,CHEMBL1136245,CHEMBL326849,=,=,IC50,nM,8590.0,IC50,uM,8.59
CHEMBL663951,CHEMBL1136245,CHEMBL325829,=,=,IC50,nM,2200.0,IC50,uM,2.2
CHEMBL665263,CHEMBL1136245,CHEMBL325829,=,=,IC50,nM,3600.0,IC50,uM,3.6
CHEMBL663951,CHEMBL1136245,CHEMBL419396,=,=,IC50,nM,310.0,IC50,uM,0.31
CHEMBL665263,CHEMBL1136245,CHEMBL419396,=,=,IC50,nM,11100.0,IC50,uM,11.1
CHEMBL660399,CHEMBL1136245,CHEMBL419396,=,=,IC50,nM,19700.0,IC50,uM,19.7
CHEMBL663951,CHEMBL1136245,CHEMBL324461,=,=,IC50,nM,480.0,IC50,uM,0.48
CHEMBL665263,CHEMBL1136245,CHEMBL324461,=,=,IC50,nM,19000.0,IC50,uM,19.0
CHEMBL660399,CHEMBL1136245,CHEMBL324461,=,=,IC50,nM,48800.0,IC50,uM,48.8
CHEMBL666020,CHEMBL1136245,CHEMBL321814,=,=,IC50,nM,500.0,IC50,uM,0.5
CHEMBL665262,CHEMBL1136245,CHEMBL321814,=,=,IC50,nM,8800.0,IC50,uM,8.8
CHEMBL660398,CHEMBL1136245,CHEMBL321814,=,=,IC50,nM,27300.0,IC50,uM,27.3
CHEMBL618368,CHEMBL1128127,CHEMBL333152,=,=,T1/2,hr,1.833,T1/2,min,110.0
CHEMBL618368,CHEMBL1128127,CHEMBL325155,<,<,T1/2,hr,0.25,T1/2,min,15.0
CHEMBL618368,CHEMBL1128127,CHEMBL299656,=,=,T1/2,hr,0.9167,T1/2,min,55.0
CHEMBL618368,CHEMBL1128127,CHEMBL115827,=,=,T1/2,hr,2.333,T1/2,min,140.0
CHEMBL618368,CHEMBL1128127,CHEMBL50803,<,<,T1/2,hr,0.08333,T1/2,min,5.0
CHEMBL618368,CHEMBL1128127,CHEMBL314218,=,=,T1/2,hr,0.5,T1/2,min,30.0
CHEMBL618368,CHEMBL1128127,CHEMBL98422,=,=,T1/2,hr,4.333,T1/2,min,260.0
CHEMBL618368,CHEMBL1128127,CHEMBL298107,=,=,T1/2,hr,1.667,T1/2,min,100.0
CHEMBL618372,CHEMBL1128127,CHEMBL300430,>>,>>,T1/2,hr,2.0,T1/2,min,120.0
CHEMBL618369,CHEMBL1128127,CHEMBL323694,,,T1/2,hr,,T1/2,min,
CHEMBL618368,CHEMBL1128127,CHEMBL50830,=,=,T1/2,hr,0.9667,T1/2,min,58.0
CHEMBL618368,CHEMBL1128127,CHEMBL112575,=,=,T1/2,hr,0.6167,T1/2,min,37.0
CHEMBL618368,CHEMBL1128127,CHEMBL50974,=,=,T1/2,hr,0.75,T1/2,min,45.0
CHEMBL618368,CHEMBL1128127,CHEMBL296159,=,=,T1/2,hr,0.9,T1/2,min,54.0
CHEMBL618368,CHEMBL1128127,CHEMBL112205,=,=,T1/2,hr,1.083,T1/2,min,65.0
CHEMBL618362,CHEMBL1146639,CHEMBL1788221,=,=,T1/2,hr,0.7167,T1/2,min,43.0
CHEMBL618362,CHEMBL1146639,CHEMBL1788220,=,=,T1/2,hr,1.083,T1/2,min,65.0
CHEMBL631474,CHEMBL1125107,CHEMBL169524,=,=,T1/2,hr,6.3,T1/2,hr,6.3
CHEMBL631473,CHEMBL1125107,CHEMBL168393,=,=,T1/2,hr,6.0,T1/2,hr,6.0
CHEMBL634973,CHEMBL1128723,CHEMBL162863,>,>,T1/2,hr,20.0,T1/2,min,1200.0
CHEMBL634974,CHEMBL1128723,CHEMBL162863,=,=,T1/2,hr,1.883,T1/2,min,113.0
CHEMBL636568,CHEMBL1128723,CHEMBL162863,=,=,T1/2,hr,0.67,T1/2,min,40.2
CHEMBL635881,CHEMBL1129331,CHEMBL3138199,>,>,T1/2,hr,72.0,T1/2,hr,72.0
CHEMBL634973,CHEMBL1128723,CHEMBL114992,=,=,T1/2,hr,0.6,T1/2,min,36.0
CHEMBL634974,CHEMBL1128723,CHEMBL114992,=,=,T1/2,hr,2.833,T1/2,min,170.0
CHEMBL636568,CHEMBL1128723,CHEMBL114992,=,=,T1/2,hr,0.6217,T1/2,min,37.3
CHEMBL634973,CHEMBL1128723,CHEMBL163414,<,<,T1/2,hr,0.25,T1/2,min,15.0
CHEMBL634973,CHEMBL1128723,CHEMBL348965,=,=,T1/2,hr,1.5,T1/2,min,90.0
CHEMBL634974,CHEMBL1128723,CHEMBL348965,=,=,T1/2,hr,1.65,T1/2,min,99.0
CHEMBL636568,CHEMBL1128723,CHEMBL348965,=,=,T1/2,hr,0.4817,T1/2,min,28.9
